报道时间,省份,城市,新增确诊,新增出院,新增死亡,消息来源,来源链接1,来源链接2,来源链接3,备注
2020年2月14日,安徽,蚌埠市,3,0,0,央视,http://m.news.cctv.com/2020/02/14/ARTI1GUo9b2K7u1DVnWfPJpx200214.shtml,,,
2020年2月14日,安徽,马鞍山市,2,0,0,央视,http://m.news.cctv.com/2020/02/14/ARTI1GUo9b2K7u1DVnWfPJpx200214.shtml,,,
2020年2月14日,安徽,六安市,1,0,0,央视,http://m.news.cctv.com/2020/02/14/ARTI1GUo9b2K7u1DVnWfPJpx200214.shtml,,,
2020年2月14日,安徽,宿州市,1,0,0,央视,http://m.news.cctv.com/2020/02/14/ARTI1GUo9b2K7u1DVnWfPJpx200214.shtml,,,
2020年2月14日,安徽,池州市,1,0,0,央视,http://m.news.cctv.com/2020/02/14/ARTI1GUo9b2K7u1DVnWfPJpx200214.shtml,,,
2020年2月14日,安徽,安庆市,1,0,0,央视,http://m.news.cctv.com/2020/02/14/ARTI1GUo9b2K7u1DVnWfPJpx200214.shtml,,,
2020年2月14日,安徽,蚌埠市,0,0,1,央视,http://m.news.cctv.com/2020/02/14/ARTI1GUo9b2K7u1DVnWfPJpx200214.shtml,,,
2020年2月14日,江西,南昌市,6,6,0,央视,http://m.news.cctv.com/2020/02/14/ARTIV9GhFXbf31EbrpctL6r5200214.shtml,,,
2020年2月14日,江西,宜春市,6,2,0,央视,http://m.news.cctv.com/2020/02/14/ARTIV9GhFXbf31EbrpctL6r5200214.shtml,,,
2020年2月14日,江西,九江市,5,2,0,央视,http://m.news.cctv.com/2020/02/14/ARTIV9GhFXbf31EbrpctL6r5200214.shtml,,,
2020年2月14日,江西,新余市,3,3,0,央视,http://m.news.cctv.com/2020/02/14/ARTIV9GhFXbf31EbrpctL6r5200214.shtml,,,
2020年2月14日,江西,上饶市,3,1,0,央视,http://m.news.cctv.com/2020/02/14/ARTIV9GhFXbf31EbrpctL6r5200214.shtml,,,
2020年2月14日,江西,萍乡市,2,0,0,央视,http://m.news.cctv.com/2020/02/14/ARTIV9GhFXbf31EbrpctL6r5200214.shtml,,,
2020年2月14日,江西,抚州市,2,0,0,央视,http://m.news.cctv.com/2020/02/14/ARTIV9GhFXbf31EbrpctL6r5200214.shtml,,,
2020年2月14日,江西,赣州市,0,2,0,央视,http://m.news.cctv.com/2020/02/14/ARTIV9GhFXbf31EbrpctL6r5200214.shtml,,,
2020年2月14日,江西,赣江新区,1,0,0,央视,http://m.news.cctv.com/2020/02/14/ARTIV9GhFXbf31EbrpctL6r5200214.shtml,,,
2020年2月14日,江西,吉安市,0,1,0,江西卫健委,http://hc.jiangxi.gov.cn/doc/2020/02/14/138827.shtml,,,
2020年2月14日,宁夏,吴忠市,3,0,0,央视,http://m.news.cctv.com/2020/02/14/ARTItTUEc1asMNDBTOHDzLKT200214.shtml,,,
2020年2月14日,海南,海口市,1,0,0,海南卫健委,http://wst.hainan.gov.cn/yqfk/,,,
2020年2月14日,广东,深圳市,9,0,0,央视,http://m.news.cctv.com/2020/02/14/ARTI3hYc9xaOLzfQeVQ04KzV200214.shtml,,,
2020年2月14日,广东,东莞市,3,0,0,央视,http://m.news.cctv.com/2020/02/14/ARTI3hYc9xaOLzfQeVQ04KzV200214.shtml,,,
2020年2月14日,广东,珠海市,2,0,0,央视,http://m.news.cctv.com/2020/02/14/ARTI3hYc9xaOLzfQeVQ04KzV200214.shtml,,,
2020年2月14日,广东,广州市,1,0,0,央视,http://m.news.cctv.com/2020/02/14/ARTI3hYc9xaOLzfQeVQ04KzV200214.shtml,,,
2020年2月14日,广东,佛山市,1,0,0,央视,http://m.news.cctv.com/2020/02/14/ARTI3hYc9xaOLzfQeVQ04KzV200214.shtml,,,
2020年2月14日,广东,肇庆市,1,0,0,央视,http://m.news.cctv.com/2020/02/14/ARTI3hYc9xaOLzfQeVQ04KzV200214.shtml,,,
2020年2月14日,广东,湛江市,1,0,0,央视,http://m.news.cctv.com/2020/02/14/ARTI3hYc9xaOLzfQeVQ04KzV200214.shtml,,,
2020年2月14日,广东,梅州市,1,0,0,央视,http://m.news.cctv.com/2020/02/14/ARTI3hYc9xaOLzfQeVQ04KzV200214.shtml,,,
2020年2月14日,广东,惠州市,1,0,0,央视,http://m.news.cctv.com/2020/02/14/ARTI3hYc9xaOLzfQeVQ04KzV200214.shtml,,,
2020年2月14日,青海,海北州,0,2,0,央视、西海都市报,http://m.news.cctv.com/2020/02/14/ARTImkhIdU8SiHbjPaMGMfKd200214.shtml,https://weibointl.api.weibo.cn/share/123491181.html?weibo_id=4471811025126970,,
2020年2月14日,内蒙古,锡林郭勒盟,2,0,0,央视,http://m.news.cctv.com/2020/02/14/ARTI9wI60LZO5auPBuNPwTVe200214.shtml,,,
2020年2月14日,内蒙古,赤峰市,2,0,0,央视,http://m.news.cctv.com/2020/02/14/ARTI9wI60LZO5auPBuNPwTVe200214.shtml,,,
2020年2月14日,陕西,安康市,1,0,0,央视,http://m.news.cctv.com/2020/02/14/ARTI7GcoWwOlFOEBfJfDJo1P200214.shtml,,,
2020年2月14日,云南,昭通市,5,0,0,央视,http://m.news.cctv.com/2020/02/14/ARTIvIIywahjiXjsCBYlTfGK200214.shtml,,,
2020年2月14日,云南,红河州,1,0,0,央视,http://m.news.cctv.com/2020/02/14/ARTIvIIywahjiXjsCBYlTfGK200214.shtml,,,
2020年2月14日,云南,地市明细不详,0,4,0,央视,http://m.news.cctv.com/2020/02/14/ARTIvIIywahjiXjsCBYlTfGK200214.shtml,,,
2020年2月14日,湖北,武汉市,0,-276,-108,国家卫健委,https://m.thepaper.cn/newsDetail_forward_5976197,,,
2020年2月14日,河南,许昌市,0,3,0,央视,http://m.news.cctv.com/2020/02/14/ARTI4lFcUbmPogn0sFeThxxS200214.shtml,,,
2020年2月14日,江苏,无锡市,0,6,0,央视,http://m.news.cctv.com/2020/02/14/ARTIwlPri78Ndg3yQV1zELIM200214.shtml,,,
2020年2月14日,北京,朝阳区,2,0,0,央视,http://m.news.cctv.com/2020/02/14/ARTIN4qXMYJeRTxeMPEa9KD8200214.shtml,,,
2020年2月14日,北京,海淀区,2,0,0,央视,http://m.news.cctv.com/2020/02/14/ARTIN4qXMYJeRTxeMPEa9KD8200214.shtml,,,
2020年2月14日,北京,石景山区,1,0,0,央视,http://m.news.cctv.com/2020/02/14/ARTIN4qXMYJeRTxeMPEa9KD8200214.shtml,,,
2020年2月14日,北京,大兴区,1,0,0,央视,http://m.news.cctv.com/2020/02/14/ARTIN4qXMYJeRTxeMPEa9KD8200214.shtml,,,
2020年2月14日,北京,地市明细不详,0,-1,0,央视,http://m.news.cctv.com/2020/02/14/ARTIN4qXMYJeRTxeMPEa9KD8200214.shtml,,,
2020年2月14日,天津,武清区,1,0,0,央视,http://m.news.cctv.com/2020/02/14/ARTIs0iQba2qlLkm5iKuGF2j200214.shtml,,,
2020年2月14日,天津,地市明细不详,0,0,0,央视,http://m.news.cctv.com/2020/02/14/ARTIMBnaM9cKhNHri3WbGL94200214.shtml,,,
2020年2月14日,福建,漳州市,0,1,0,漳州新闻网,https://weibo.com/2595230622/Iu7Rhg27J,,,
2020年2月14日,广东,广州市,0,15,0,广州共青团,https://weibo.com/2081933265/Iu8Z0hDqQ,,,
2020年2月14日,广东,佛山市,0,1,0,佛山发布,https://weibo.com/2949913010/Iu8cTCqMW,,,
2020年2月14日,广东,中山市,0,4,0,中山日报,https://weibo.com/1764404507/Iu8dmfXTQ,,,
2020年2月14日,河北,石家庄市,0,2,0,央视,http://m.news.cctv.com/2020/02/14/ARTIsZn1Qh0e5UCBYGbAJh5Q200214.shtml,,,
2020年2月14日,河南,焦作市,0,4,0,焦作日报,https://mp.weixin.qq.com/s/2AiMF2qVaitcT5TQQgoF4A,,,
2020年2月14日,河南,新乡市,0,3,0,新乡日报,https://mp.weixin.qq.com/s/daga84uX9vbgo7MSjlkZ5g,,,
2020年2月14日,河南,开封市,0,4,0,开封发布,https://mp.weixin.qq.com/s/B-sHgjAf0zoLI2LgxasdTw,,,
2020年2月14日,上海,浦东新区,0,11,0,上海发布,https://mp.weixin.qq.com/s/iqh_IFTSMSj9aD5E9QKlMw,,,
2020年2月14日,上海,宝山区,0,1,0,上海发布,https://mp.weixin.qq.com/s/iqh_IFTSMSj9aD5E9QKlMw,,,
2020年2月14日,上海,闵行区,0,1,0,上海发布,https://mp.weixin.qq.com/s/iqh_IFTSMSj9aD5E9QKlMw,,,
2020年2月14日,上海,徐汇区,0,2,0,上海发布,https://mp.weixin.qq.com/s/iqh_IFTSMSj9aD5E9QKlMw,,,
2020年2月14日,上海,静安区,0,2,0,上海发布,https://mp.weixin.qq.com/s/iqh_IFTSMSj9aD5E9QKlMw,,,
2020年2月14日,上海,普陀区,0,1,0,上海发布,https://mp.weixin.qq.com/s/iqh_IFTSMSj9aD5E9QKlMw,,,
2020年2月14日,上海,青浦区,0,1,0,上海发布,https://mp.weixin.qq.com/s/iqh_IFTSMSj9aD5E9QKlMw,,,
2020年2月14日,上海,金山区,0,1,0,上海发布,https://mp.weixin.qq.com/s/iqh_IFTSMSj9aD5E9QKlMw,,,
2020年2月14日,上海,外地来沪,0,8,0,上海发布,https://mp.weixin.qq.com/s/iqh_IFTSMSj9aD5E9QKlMw,,,
2020年2月14日,广东,汕头市,0,1,0,汕头新闻,https://weibo.com/3401508324/Iu9pIw5Q0,,,
2020年2月14日,广东,揭阳市,0,1,0,羊城派,https://ycpai.ycwb.com/ycppad/content/2020-02/14/content_654346.html,,,
2020年2月14日,云南,曲靖市,0,4,0,央视,http://m.news.cctv.com/2020/02/14/ARTIX9ORIw8eAQjh5oeg6D8h200214.shtml,,,
2020年2月14日,河南,南阳市,0,8,0,南阳政法,https://weibo.com/5489421971/Iu9CRecKg,,,
2020年2月14日,河南,驻马店市,0,8,0,平安正阳,https://weibo.com/3217950064/Iu9jhCqDk,,,
2020年2月14日,浙江,台州市,0,3,0,台州发布,https://mp.weixin.qq.com/s/f4zRMLVTY_vb3-XbaYP2NQ,,,
2020年2月14日,河南,周口市,0,7,0,周口日报,http://news.163.com/20/0214/16/F5C2TJTJ00019K82.html,,,
2020年2月14日,河南,安阳市,0,3,0,安阳新闻网,https://weibo.com/2218706283/Iu8gtcpnk,,,
2020年2月14日,河南,濮阳市,0,1,0,濮阳早报,https://weibo.com/2039296051/Iu9nucWFM,,,
2020年2月14日,河南,平顶山市,0,1,0,平顶山市人民政府,https://weibo.com/6401444784/Iu7SmDR4R,,,
2020年2月14日,广东,梅州市,0,2,0,梅州新闻联播,https://weibo.com/2885831344/Iu8pau4Ey,,,
2020年2月14日,广东,茂名市,0,1,0,茂名发布,http://www.gdbbs.cc/wap/50138-1.html,,,
2020年2月14日,湖南,长沙市,0,3,0,长沙晚报,https://weibo.com/1912964267/Iu9BuoIDo,,,
2020年2月14日,湖南,常德市,0,1,0,常德日报社,https://weibo.com/6533754235/Iu8CFlicv,,,
2020年2月14日,湖南,郴州市,0,7,0,郴州市公安局,https://weibo.com/1964198481/Iu9F9Ebw0,,,
2020年2月14日,重庆,万州区,0,4,0,中新网,http://www.chinanews.com/sh/2020/02-14/9091156.shtml,,,
2020年2月14日,重庆,潼南区,0,1,0,中新网,http://www.chinanews.com/sh/2020/02-14/9091156.shtml,,,
2020年2月14日,重庆,忠县,0,2,0,中新网,http://www.chinanews.com/sh/2020/02-14/9091156.shtml,,,
2020年2月14日,重庆,奉节县,0,1,0,中新网,http://www.chinanews.com/sh/2020/02-14/9091156.shtml,,,
2020年2月14日,重庆,石柱县,0,2,0,中新网,http://www.chinanews.com/sh/2020/02-14/9091156.shtml,,,
2020年2月14日,重庆,云阳县,0,0,0,中新网,http://www.chinanews.com/sh/2020/02-14/9091156.shtml,,,
2020年2月14日,山东,临沂市,0,4,0,大众网临沂,https://weibo.com/2303997377/Iu9qFjUnw,,,
2020年2月14日,山东,济宁市,0,1,0,济宁发布,https://weibo.com/3317202677/Iu9bEv9ZC,,,
2020年2月14日,山东,淄博市,0,3,0,鲁中晨报,https://weibo.com/1625232640/Iua350air,,,
2020年2月14日,山东,菏泽市,0,2,0,菏泽发布,https://weibo.com/3632295651/Iuafjgc5c,,,
2020年2月14日,山东,青岛市,2,0,0,青岛经济广播FM1093,https://weibo.com/1916644545/Iuaka4WHu,,,
2020年2月14日,山东,淄博市,2,0,0,青岛经济广播FM1093,https://weibo.com/1916644545/Iuaka4WHu,,,
2020年2月14日,安徽,合肥市,0,3,0,央视新闻,http://app.cctv.com/special/cportal/detail/arti/index.html?id=ArtiEMHEEzN60O2mtm6s6DsC200214&fromapp=cctvnews&version=803&allow_comment=1,,,
2020年2月14日,安徽,安庆市,0,3,0,安庆新闻网微博,https://weibo.com/3513859023/IuadczU2o,,,
2020年2月14日,安徽,六安市,0,5,0,安庆新闻网微博,https://weibo.com/3513859023/IuadczU2o,,,
2020年2月14日,安徽,马鞍山市,0,1,0,安庆新闻网微博,https://weibo.com/3513859023/IuadczU2o,,,
2020年2月14日,安徽,芜湖市,0,3,0,安庆新闻网微博,https://weibo.com/3513859023/IuadczU2o,,,
2020年2月14日,安徽,池州市,0,1,0,安庆新闻网微博,https://weibo.com/3513859023/IuadczU2o,,,
2020年2月14日,江苏,淮安市,0,0,0,淮安城事生活,https://weibo.com/ttarticle/p/show?id=2309404471805636116528#_0,,,
2020年2月14日,江苏,连云港市,0,4,0,连云港市广播电视台,https://weibo.com/2247760403/Iu9xevxUY,,,
2020年2月14日,辽宁,锦州市,0,5,0,央视,http://m.news.cctv.com/2020/02/14/ARTIxCs3iO5p8PPXfv0I9f3r200214.shtml,,,
2020年2月14日,重庆,万州区,1,0,1,央视,http://m.news.cctv.com/2020/02/14/ARTIbIMvO6KJheJkbcgpbU8T200214.shtml,,,
2020年2月14日,重庆,江北区,1,0,0,央视,http://m.news.cctv.com/2020/02/14/ARTIbIMvO6KJheJkbcgpbU8T200214.shtml,,,
2020年2月14日,重庆,綦江区,1,0,0,央视,http://m.news.cctv.com/2020/02/14/ARTIbIMvO6KJheJkbcgpbU8T200214.shtml,,,
2020年2月14日,重庆,云阳县,0,1,0,央视,http://m.news.cctv.com/2020/02/14/ARTIbIMvO6KJheJkbcgpbU8T200214.shtml,,,
2020年2月14日,香港,,3,0,0,中华时报总部,https://weibo.com/7314744863/IuaPZklxN,,,
2020年2月14日,云南,大理州,0,2,0,央视,http://m.news.cctv.com/2020/02/14/ARTIVYq49St9SejzoBIybK24200214.shtml,,,
2020年2月14日,河北,保定市,0,6,0,央视,http://m.news.cctv.com/2020/02/14/ARTI9yScORl9gInR4zqLc1rE200214.shtml,,,
2020年2月14日,四川,南充市,0,1,0,顺庆播报,https://weibo.com/6198802803/Iua4gfUkZ,,,
2020年2月14日,四川,内江市,0,2,0,内江市卫生健康委,https://weibo.com/5629521180/IuazYthJs,,,
2020年2月14日,四川,宜宾市,0,3,0,宜宾市二医院,https://weibo.com/5938598901/IuaHD1zVy,,,
2020年2月14日,湖北,武汉市,0,0,0,澎湃,https://www.thepaper.cn/newsDetail_forward_5978596,,,
2020年2月14日,湖北,武汉市,0,0,0,央视,http://m.news.cctv.com/2020/02/14/ARTIrsUw5eCXOasyV8goNRjJ200214.shtml,,,
2020年2月14日,黑龙江,哈尔滨市,0,3,0,龙视新闻联播,https://weibo.com/1788128381/IuaXc8KZ7,,,
2020年2月14日,黑龙江,绥化市,0,4,0,中国新闻社黑龙江分社,https://weibo.com/3557413493/IuaLEa03F,,,
2020年2月14日,黑龙江,佳木斯市,0,2,0,中国新闻社黑龙江分社,https://weibo.com/3557413493/IuaLEa03F,,,
2020年2月14日,海南,海口市,0,6,0,海口直播12345,https://m.weibo.cn/3339740470/4471933444112223,,,
2020年2月14日,广东,惠州市,0,4,0,惠州发布,https://mp.weixin.qq.com/s/EhbFs6hCZ0NdMRsAjvfJDQ,,,
2020年2月14日,广东,清远市,0,2,0,清远发布,https://mp.weixin.qq.com/s/RPKsgGXn0PZpZRdziX6FIw,,,
2020年2月14日,河南,平顶山市,0,1,0,平顶山晚报,https://m.weibo.cn/1978093697/4471550902041612,,,
2020年2月14日,河南,三门峡市,0,1,0,河南三门峡网,https://m.weibo.cn/2720391435/4471876598062943,,,
2020年2月14日,浙江,温州市,0,19,0,浙江之声,https://m.weibo.cn/1718259005/4471921988965612,,,
2020年2月14日,浙江,丽水市,0,1,0,丽水在线,https://mp.weixin.qq.com/s/1QzZkHK9PDyNTZ0BPeOyXw,,,
2020年2月14日,浙江,嘉兴市,0,2,0,浙江交通之声,https://m.weibo.cn/1750349192/4471907544005865,,,
2020年2月14日,湖南,衡阳市,0,1,0,红网,https://m.weibo.cn/3363163410/4471904444496392,,,
2020年2月14日,安徽,亳州市,0,3,0,亳州发布,https://mp.weixin.qq.com/s/QZWKiyz0_vw3RM4YHR3Vpg,,,
2020年2月14日,江苏,南京市,0,1,0,南京发布,https://mp.weixin.qq.com/s/UbPJgMt-SspVLcb1GDSyXw,,,
2020年2月14日,江苏,徐州市,0,3,0,徐州发布,https://mp.weixin.qq.com/s/1u3GJ2LT_iyD4AqdAf-Zsw,,,
2020年2月14日,山东,临沂市,0,8,0,临沂发布,https://mp.weixin.qq.com/s/yz-1PzIsv1yUETIJZ6k2zg,,,
2020年2月14日,山东,青岛市,0,2,0,青岛晚报,https://m.weibo.cn/2359224985/4471886379774972,,,
2020年2月14日,山东,烟台市,0,2,0,烟台发布,https://mp.weixin.qq.com/s/iazN-JhrzWuzh8IMbsX6cg,,,
2020年2月14日,山东,滨州市,0,2,0,滨州发布,https://mp.weixin.qq.com/s/FJNZDQT2EFHyiU-yVEIqsQ,,,
2020年2月14日,山东,德州市,0,1,0,大众德州网,https://m.weibo.cn/2996573345/4471905232987612,,,
2020年2月14日,四川,广安市,0,1,0,广安播报,https://m.weibo.cn/5221222941/4471936094895391,,,
2020年2月14日,四川,凉山州,0,1,0,微凉山,,,,
2020年2月14日,四川,广元市,0,1,0,广元日报,https://mp.weixin.qq.com/s?__biz=MjM5MjEwODQwNA==&mid=2650728510&idx=1&sn=927452bc84f718aaf1721fe4c782b5bd&chksm=bea1122589d69b332c9699057d7cb315110ebffbd630299326b1c8b2708b85f8cf56caa3c8ca&scene=4,,,
2020年2月14日,云南,西双版纳州,0,1,0,央视新闻,http://m.news.cctv.com/2020/02/14/ARTIxCgvS0G5RFcVocPKjS6x200214.shtml,,,
2020年2月14日,新加坡,NA,9,0,0,央视新闻,http://m.news.cctv.com/2020/02/14/ARTI8ksiiVenbCKOJAYYsO8o200214.shtml,,,
2020年2月14日,宁夏,银川市,0,3,0,宁夏广电新闻中心,https://mp.weixin.qq.com/s/CzII0HpNf22CY12Bxt-KYA,,,
2020年2月14日,甘肃,天水市,0,3,0,甘肃发布,https://mp.weixin.qq.com/s/0UO6GTjXLv1M65lZWVJ6ZQ,,,
2020年2月14日,甘肃,陇南市,0,3,0,甘肃发布,https://mp.weixin.qq.com/s/0UO6GTjXLv1M65lZWVJ6ZQ,,,
2020年2月14日,甘肃,甘南州,0,1,0,甘南发布,https://mp.weixin.qq.com/s/GGHr6ssuMlKRTQHS7EAWzQ,,,
2020年2月14日,河南,驻马店市,0,5,0,驻马店日报,https://mp.weixin.qq.com/s/5H2EHKxeXvJnjMDO16oCiA,,,
2020年2月14日,广东,深圳市,0,10,0,深圳发布,https://mp.weixin.qq.com/s/PuT3sNuTICqYKXHFS2fSvw,,,
2020年2月14日,广东,佛山市,0,4,0,佛山发布,https://mp.weixin.qq.com/s/iH406_GRSma7FpgiSkKCUw,,,
2020年2月14日,广东,江门市,0,1,0,江门发布,https://mp.weixin.qq.com/s/_OYvySx6tiOw73xkfvBcnA,,,
2020年2月14日,河南,信阳市,0,0,1,信阳日报,https://mp.weixin.qq.com/s/NE-te0pyfoHSULp-BHENcg,,,
2020年2月14日,河南,鹤壁市,0,1,0,鹤壁市卫健委,https://mp.weixin.qq.com/s/O9nHCgjY2niIGFj7UACfJQ,,,
2020年2月14日,浙江,宁波市,0,11,0,宁波晚报,https://m.weibo.cn/1938523582/4471973893706999,,,
2020年2月14日,阿联酋,NA,0,2,0,央视新闻,http://app.cctv.com/special/cportal/detail/arti/index.html?id=ArtiHZUHpX4zDHrkWrrbYOQO200214&fromapp=cctvnews&version=803&allow_comment=1,,,
2020年2月14日,安徽,阜阳市,0,5,0,央视新闻,http://app.cctv.com/special/cportal/detail/arti/index.html?id=ArtiEMHEEzN60O2mtm6s6DsC200214&fromapp=cctvnews&version=803&allow_comment=1,,,
2020年2月14日,安徽,宿州市,0,1,0,央视新闻,http://app.cctv.com/special/cportal/detail/arti/index.html?id=ArtiEMHEEzN60O2mtm6s6DsC200214&fromapp=cctvnews&version=803&allow_comment=1,,,
2020年2月14日,安徽,滁州市,0,3,0,央视新闻,http://app.cctv.com/special/cportal/detail/arti/index.html?id=ArtiEMHEEzN60O2mtm6s6DsC200214&fromapp=cctvnews&version=803&allow_comment=1,,,
2020年2月14日,安徽,蚌埠市,0,2,0,央视新闻,http://app.cctv.com/special/cportal/detail/arti/index.html?id=ArtiEMHEEzN60O2mtm6s6DsC200214&fromapp=cctvnews&version=803&allow_comment=1,,,
2020年2月14日,海南,三亚市,0,1,0,三亚发布,https://mp.weixin.qq.com/s/UQxBfDKMMzij1N-QWmFQGA,,,
2020年2月14日,辽宁,大连市,1,0,0,央视新闻,http://m.news.cctv.com/2020/02/14/ARTIjRkYAtmFOCS0YkpKQQNR200214.shtml,,,
2020年2月14日,辽宁,鞍山市,1,0,0,央视新闻,http://m.news.cctv.com/2020/02/14/ARTIjRkYAtmFOCS0YkpKQQNR200214.shtml,,,
2020年2月14日,海南,海口市,1,0,0,海南省疫情分布实时地图,http://wst.hainan.gov.cn/yqfk/,,,
2020年2月14日,黑龙江,伊春市,1,0,0,人民日报,http://hlj.people.com.cn/n2/2020/0214/c220024-33797178.html,,,
2020年2月14日,山西,运城市,0,2,0,运城发布,https://mp.weixin.qq.com/s/0-54aOwBiOzbgVcwlXiYJA,,,
2020年2月14日,云南,昆明市,0,1,0,昆明发布,https://mp.weixin.qq.com/s/PBFel7GrYK68r4_zA-8x2A,,,
2020年2月14日,云南,德宏州,0,2,0,德宏发布,https://mp.weixin.qq.com/s?__biz=MzA3NzI4NDYyOQ==&mid=2653106776&idx=1&sn=d42a0aea89eebb796136eae556a5d1c3&chksm=8483c622b3f44f346cdf790c5c721f4752eee4860e250e3d727c1d03256c44f75bad97498421#rd,,,
2020年2月14日,云南,地市明细不详,0,-2,0,德宏发布,https://mp.weixin.qq.com/s?__biz=MzA3NzI4NDYyOQ==&mid=2653106776&idx=1&sn=d42a0aea89eebb796136eae556a5d1c3&chksm=8483c622b3f44f346cdf790c5c721f4752eee4860e250e3d727c1d03256c44f75bad97498421#rd,,,
2020年2月14日,广西,南宁市,0,1,0,南宁新闻网,https://mp.weixin.qq.com/s/kQ9tYzqM3rAcdz3rnhdsGA,,,
2020年2月14日,陕西,西安市,0,7,0,西安发布,https://mp.weixin.qq.com/s/rBCNWMbE-wiLnf9n95BKkg,,,
2020年2月14日,陕西,西安市,0,1,0,西安市疫情防控公共服务平台,http://xian.aiggfw.jdcloud.com/h5/illdate?scene=126&clicktime=1581694435,,,
2020年2月14日,陕西,汉中市,0,1,0,西安市疫情防控公共服务平台,http://xian.aiggfw.jdcloud.com/h5/illdate?scene=126&clicktime=1581694435,,,
2020年2月14日,陕西,咸阳市,0,3,0,西安市疫情防控公共服务平台,http://xian.aiggfw.jdcloud.com/h5/illdate?scene=126&clicktime=1581694435,,,
2020年2月14日,陕西,铜川市,0,1,0,西安市疫情防控公共服务平台,http://xian.aiggfw.jdcloud.com/h5/illdate?scene=126&clicktime=1581694435,,,
2020年2月14日,陕西,延安市,0,6,0,西安市疫情防控公共服务平台,http://xian.aiggfw.jdcloud.com/h5/illdate?scene=126&clicktime=1581694435,,,
2020年2月14日,福建,福州市,0,1,0,福州发布,https://mp.weixin.qq.com/s/cYr1Iu0Ta50328M7Z8vFFQ,,,
2020年2月14日,福建,福州市,0,2,0,福州发布,https://mp.weixin.qq.com/s/vikErrYi4TBJACQd8lAYlA,,,
2020年2月14日,福建,莆田市,0,2,0,莆田发布,https://mp.weixin.qq.com/s/eYQHtv2gAsJhj7lxvy3AaQ,,,
2020年2月14日,湖北,黄冈市,0,0,0,,,,,
2020年2月14日,福建,宁德市,0,1,0,宁德同城,https://weibointl.api.weibo.cn/share/123479293.html?weibo_id=4471882927555886,,,
2020年2月15日,日本,NA,8,0,0,WHO,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200215-sitrep-26-covid-19.pdf?sfvrsn=a4cc6787_2,,,
2020年2月15日,河南,信阳市,0,4,0,信阳卫健委,http://www.hnxywjw.gov.cn/a/news/tongzhi/2020/0216/4853.html,,,
2020年2月15日,湖北,武汉市,1923,486,107,湖北卫健委,http://app.cntv.cn/special/cportal/detail/arti/index.html?id=ArtikVEXpGWiqodpvTSxKFah200215&fromapp=cctvnews&version=803&allow_comment=1,,,
2020年2月15日,湖北,咸宁市,108,28,0,湖北卫健委,http://app.cntv.cn/special/cportal/detail/arti/index.html?id=ArtikVEXpGWiqodpvTSxKFah200215&fromapp=cctvnews&version=803&allow_comment=1,,,
2020年2月15日,湖北,孝感市,105,58,5,湖北卫健委,http://app.cntv.cn/special/cportal/detail/arti/index.html?id=ArtikVEXpGWiqodpvTSxKFah200215&fromapp=cctvnews&version=803&allow_comment=1,,,
2020年2月15日,湖北,鄂州市,67,83,1,湖北卫健委,http://app.cntv.cn/special/cportal/detail/arti/index.html?id=ArtikVEXpGWiqodpvTSxKFah200215&fromapp=cctvnews&version=803&allow_comment=1,,,
2020年2月15日,湖北,荆州市,31,33,3,湖北卫健委,http://app.cntv.cn/special/cportal/detail/arti/index.html?id=ArtikVEXpGWiqodpvTSxKFah200215&fromapp=cctvnews&version=803&allow_comment=1,,,
2020年2月15日,湖北,黄石市,37,33,2,湖北卫健委,http://app.cntv.cn/special/cportal/detail/arti/index.html?id=ArtikVEXpGWiqodpvTSxKFah200215&fromapp=cctvnews&version=803&allow_comment=1,,,
2020年2月15日,湖北,宜昌市,29,11,2,湖北卫健委,http://app.cntv.cn/special/cportal/detail/arti/index.html?id=ArtikVEXpGWiqodpvTSxKFah200215&fromapp=cctvnews&version=803&allow_comment=1,,,
2020年2月15日,湖北,随州市,26,24,3,湖北卫健委,http://app.cntv.cn/special/cportal/detail/arti/index.html?id=ArtikVEXpGWiqodpvTSxKFah200215&fromapp=cctvnews&version=803&allow_comment=1,,,
2020年2月15日,湖北,黄冈市,26,107,9,湖北卫健委,http://app.cntv.cn/special/cportal/detail/arti/index.html?id=ArtikVEXpGWiqodpvTSxKFah200215&fromapp=cctvnews&version=803&allow_comment=1,,,
2020年2月15日,湖北,襄阳市,17,12,2,湖北卫健委,http://app.cntv.cn/special/cportal/detail/arti/index.html?id=ArtikVEXpGWiqodpvTSxKFah200215&fromapp=cctvnews&version=803&allow_comment=1,,,
2020年2月15日,湖北,仙桃市,14,5,0,湖北卫健委,http://app.cntv.cn/special/cportal/detail/arti/index.html?id=ArtikVEXpGWiqodpvTSxKFah200215&fromapp=cctvnews&version=803&allow_comment=1,,,
2020年2月15日,湖北,十堰市,11,11,0,湖北卫健委,http://app.cntv.cn/special/cportal/detail/arti/index.html?id=ArtikVEXpGWiqodpvTSxKFah200215&fromapp=cctvnews&version=803&allow_comment=1,,,
2020年2月15日,湖北,潜江市,12,1,0,湖北卫健委,http://app.cntv.cn/special/cportal/detail/arti/index.html?id=ArtikVEXpGWiqodpvTSxKFah200215&fromapp=cctvnews&version=803&allow_comment=1,,,
